fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1564789,2026-06-30 17:00:00+00:00,1501,Ivory Coast,1090,True,1,2,L,47.0,401.0,339.0,85.0,14.0,5.0,9.0,1.0,10.0,4.0,6.0,14.0,2.0,0.0,,1.0,1.36,True
1564789,2026-06-30 17:00:00+00:00,1090,Norway,1501,False,2,1,W,53.0,473.0,415.0,88.0,9.0,4.0,2.0,3.0,8.0,1.0,7.0,3.0,2.0,1.0,,4.0,2.02,True
