fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1539011,2026-06-25 23:00:00+00:00,12,199578,Zion Suzuki,G,90.0,7.2,True,,0.0,,,25.0,,13.0,,,4.0,3.0,,,,,0,0
1539011,2026-06-25 23:00:00+00:00,12,33165,Ayumu Seko,D,75.0,6.5,True,,0.0,,,38.0,,31.0,1.0,1.0,4.0,2.0,,,,,0,0
1539011,2026-06-25 23:00:00+00:00,12,38114,Ko Itakura,D,39.0,7.0,True,,0.0,,,29.0,,27.0,,,3.0,3.0,,,,,0,0
1539011,2026-06-25 23:00:00+00:00,12,32893,Hiroki Itō,D,90.0,6.9,True,,0.0,,,38.0,1.0,33.0,1.0,,8.0,4.0,,,,3.0,0,0
1539011,2026-06-25 23:00:00+00:00,12,32887,Yukinari Sugawara,M,90.0,6.7,True,,0.0,1.0,1.0,34.0,,26.0,2.0,,10.0,5.0,,,1.0,3.0,0,0
1539011,2026-06-25 23:00:00+00:00,12,32966,Ao Tanaka,M,90.0,7.5,True,,0.0,1.0,,76.0,1.0,68.0,3.0,1.0,15.0,9.0,3.0,3.0,2.0,4.0,0,0
1539011,2026-06-25 23:00:00+00:00,12,2601,Daichi Kamada,M,90.0,7.0,True,,0.0,,,76.0,2.0,66.0,,,9.0,4.0,1.0,1.0,3.0,1.0,0,0
1539011,2026-06-25 23:00:00+00:00,12,33321,Keito Nakamura,M,75.0,7.2,True,,0.0,1.0,1.0,28.0,2.0,24.0,,,3.0,2.0,3.0,2.0,,,0,0
1539011,2026-06-25 23:00:00+00:00,12,2598,Ritsu Doan,F,67.0,6.6,True,,1.0,,,28.0,1.0,23.0,,1.0,7.0,2.0,1.0,,2.0,3.0,0,0
1539011,2026-06-25 23:00:00+00:00,12,33224,Daizen Maeda,F,90.0,7.9,True,1.0,0.0,2.0,1.0,11.0,1.0,11.0,4.0,,9.0,5.0,1.0,,,2.0,0,0
1539011,2026-06-25 23:00:00+00:00,12,72155,Ayase Ueda,F,66.0,6.5,True,,0.0,,,9.0,,8.0,,,9.0,3.0,,,2.0,2.0,0,0
1539011,2026-06-25 23:00:00+00:00,12,32954,Shogo Taniguchi,D,51.0,6.3,False,,0.0,,,31.0,,29.0,,,3.0,1.0,,,,1.0,1,0
1539011,2026-06-25 23:00:00+00:00,12,33289,Koki Ogawa,F,24.0,6.2,False,,0.0,1.0,,3.0,,3.0,,,2.0,,,,,1.0,0,0
1539011,2026-06-25 23:00:00+00:00,12,1942,Junya Ito,F,23.0,6.6,False,,0.0,,,5.0,,4.0,1.0,,3.0,2.0,1.0,,1.0,,0,0
1539011,2026-06-25 23:00:00+00:00,12,32858,Tsuyoshi Watanabe,D,15.0,6.9,False,,0.0,,,11.0,,10.0,1.0,,1.0,1.0,,,,,0,0
1539011,2026-06-25 23:00:00+00:00,12,440,Yuto Nagatomo,D,15.0,6.9,False,,0.0,,,3.0,,2.0,,1.0,1.0,1.0,,,,,0,0
1539011,2026-06-25 23:00:00+00:00,12,33034,Keisuke Osako,G,,,False,,,,,,,,,,,,,,,,0,0
1539011,2026-06-25 23:00:00+00:00,12,304782,Tomoki Hayakawa,G,,,False,,,,,,,,,,,,,,,,0,0
1539011,2026-06-25 23:00:00+00:00,12,351014,Junnosuke Suzuki,D,,,False,,,,,,,,,,,,,,,,0,0
1539011,2026-06-25 23:00:00+00:00,12,2597,Takehiro Tomiyasu,D,,,False,,,,,,,,,,,,,,,,0,0
1539011,2026-06-25 23:00:00+00:00,12,199143,Yuito Suzuki,M,,,False,,,,,,,,,,,,,,,,0,0
1539011,2026-06-25 23:00:00+00:00,12,33889,Kaishu Sano,M,,,False,,,,,,,,,,,,,,,,0,0
1539011,2026-06-25 23:00:00+00:00,12,422572,Kento Shiogai,F,,,False,,,,,,,,,,,,,,,,0,0
