fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1539010,2026-06-25 01:00:00+00:00,770,Czechia,16,True,0,3,L,52.0,398.0,332.0,83.0,13.0,1.0,8.0,4.0,6.0,7.0,9.0,5.0,1.0,0.0,,2.0,0.47,True
1539010,2026-06-25 01:00:00+00:00,16,Mexico,770,False,3,0,W,48.0,388.0,331.0,85.0,11.0,5.0,4.0,2.0,9.0,2.0,13.0,1.0,0.0,1.0,,1.0,1.79,True
