fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1539011,2026-06-25 23:00:00+00:00,FT,Group Stage - 3,AT&T Stadium,Arlington,12,Japan,5,Sweden,1,1
