fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1539006,2026-06-20 03:00:00+00:00,777,49866,Uğurcan Çakır,G,90.0,6.2,True,,0.0,,,29.0,,27.0,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,777,1719,Mert Müldür,D,90.0,6.9,True,,0.0,1.0,,48.0,2.0,38.0,3.0,1.0,13.0,9.0,1.0,1.0,2.0,1.0,0,0
1539006,2026-06-20 03:00:00+00:00,777,30521,Merih Demiral,D,90.0,6.7,True,,0.0,5.0,2.0,64.0,,61.0,,1.0,16.0,5.0,3.0,,,2.0,0,0
1539006,2026-06-20 03:00:00+00:00,777,61837,Abdülkerim Bardakcı,D,86.0,8.0,True,,0.0,,,98.0,2.0,98.0,2.0,,10.0,5.0,,,,1.0,0,0
1539006,2026-06-20 03:00:00+00:00,777,1361,Ferdi Kadıoğlu,D,70.0,6.9,True,,0.0,,,54.0,4.0,46.0,2.0,1.0,11.0,5.0,1.0,,3.0,,0,0
1539006,2026-06-20 03:00:00+00:00,777,214463,İsmail Yüksek,M,60.0,6.9,True,,0.0,2.0,,52.0,,47.0,4.0,2.0,12.0,5.0,2.0,1.0,,1.0,0,0
1539006,2026-06-20 03:00:00+00:00,777,1640,Hakan Çalhanoğlu,M,90.0,7.7,True,,0.0,2.0,,86.0,3.0,77.0,4.0,,10.0,6.0,,,,1.0,0,0
1539006,2026-06-20 03:00:00+00:00,777,454,Yunus Akgün,M,60.0,6.2,True,,0.0,,,27.0,,20.0,,,5.0,1.0,3.0,,1.0,1.0,0,0
1539006,2026-06-20 03:00:00+00:00,777,291964,Arda Güler,M,90.0,7.7,True,,0.0,1.0,,70.0,3.0,58.0,1.0,1.0,10.0,7.0,,,6.0,,0,0
1539006,2026-06-20 03:00:00+00:00,777,339883,Kenan Yıldız,M,90.0,7.2,True,,0.0,4.0,1.0,51.0,4.0,47.0,1.0,,17.0,7.0,7.0,4.0,2.0,1.0,0,0
1539006,2026-06-20 03:00:00+00:00,777,142959,Kerem Aktürkoğlu,F,45.0,6.7,True,,0.0,,,5.0,2.0,3.0,,,2.0,1.0,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,777,63274,Barış Alper Yılmaz,F,45.0,6.7,False,,0.0,1.0,,7.0,1.0,6.0,,,8.0,3.0,4.0,3.0,,2.0,0,0
1539006,2026-06-20 03:00:00+00:00,777,339887,Can Uzun,M,30.0,6.6,False,,0.0,2.0,1.0,17.0,4.0,15.0,,,4.0,2.0,3.0,1.0,1.0,,0,0
1539006,2026-06-20 03:00:00+00:00,777,388570,Deniz Gül,F,30.0,6.2,False,,0.0,2.0,1.0,,,,,,2.0,,,,,2.0,0,0
1539006,2026-06-20 03:00:00+00:00,777,50057,Eren Elmalı,D,20.0,6.6,False,,0.0,,,13.0,1.0,12.0,,,5.0,1.0,1.0,1.0,,2.0,1,0
1539006,2026-06-20 03:00:00+00:00,777,37155,Orkun Kökçü,M,13.0,6.9,False,,0.0,,,9.0,,6.0,,,1.0,1.0,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,777,50132,Altay Bayındır,G,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,777,49837,Mert Günok,G,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,777,25448,Kaan Ayhan,D,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,777,26300,Ozan Kabak,D,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,777,62490,Samet Akaydın,D,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,777,22222,Zeki Çelik,D,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,777,18776,Çağlar Söyüncü,D,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,777,134590,Oğuz Aydın,F,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,777,24807,Salih Özcan,M,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,777,49857,İrfan Can Kahveci,M,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,70852,Orlando Gill,G,90.0,7.6,True,,0.0,,,35.0,,11.0,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,195992,Juan Cáceres,D,81.0,8.3,True,,0.0,1.0,1.0,11.0,1.0,6.0,9.0,1.0,24.0,17.0,3.0,2.0,1.0,2.0,0,0
1539006,2026-06-20 03:00:00+00:00,2380,2502,Gustavo Gómez,D,90.0,7.5,True,,0.0,,,6.0,,4.0,,,6.0,5.0,,,1.0,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,6168,Omar Alderete,D,90.0,7.2,True,,0.0,1.0,,7.0,,1.0,,1.0,5.0,3.0,,,1.0,1.0,0,0
1539006,2026-06-20 03:00:00+00:00,2380,2499,Junior Alonso,D,90.0,7.2,True,,0.0,,,13.0,,7.0,2.0,,7.0,4.0,1.0,,2.0,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,2507,Miguel Almirón,M,48.0,5.9,True,,0.0,,,10.0,,5.0,3.0,,9.0,6.0,3.0,2.0,1.0,1.0,0,1
1539006,2026-06-20 03:00:00+00:00,2380,6236,Andrés Cubas,M,90.0,6.9,True,,0.0,,,17.0,,13.0,1.0,3.0,9.0,2.0,,,1.0,5.0,0,0
1539006,2026-06-20 03:00:00+00:00,2380,278370,Diego Gómez,M,67.0,6.9,True,,0.0,1.0,,20.0,,11.0,2.0,1.0,16.0,7.0,2.0,1.0,,1.0,0,0
1539006,2026-06-20 03:00:00+00:00,2380,305832,Matías Galarza,M,89.0,7.6,True,1.0,0.0,1.0,1.0,18.0,,10.0,3.0,1.0,21.0,9.0,6.0,2.0,3.0,2.0,1,0
1539006,2026-06-20 03:00:00+00:00,2380,70670,Isidro Pitta,F,45.0,5.9,True,,0.0,,,8.0,,3.0,,,7.0,,,,,2.0,0,0
1539006,2026-06-20 03:00:00+00:00,2380,70747,Julio Enciso,F,89.0,7.7,True,,1.0,1.0,,20.0,4.0,14.0,1.0,1.0,12.0,9.0,8.0,6.0,2.0,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,195107,Damián Bobadilla,M,45.0,7.2,False,,0.0,,,4.0,,1.0,2.0,,4.0,3.0,,,1.0,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,35808,Gustavo Velázquez,D,23.0,7.0,False,,0.0,,,2.0,,2.0,,1.0,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,425020,Alexandro Maidana,D,9.0,6.6,False,,0.0,,,3.0,,2.0,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,70732,José Canale,D,1.0,,False,,0.0,,,1.0,,1.0,1.0,,4.0,1.0,,,,1.0,0,0
1539006,2026-06-20 03:00:00+00:00,2380,6483,Gabriel Ávalos,F,1.0,,False,,0.0,,,2.0,,2.0,1.0,,3.0,3.0,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,51733,Gastón Olveira,G,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,2497,Roberto Fernández,G,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,2500,Fabián Balbuena,D,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,106485,Mauricio,M,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,70767,Braian Ojeda,M,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,119128,Gustavo Caballero,F,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,2514,Alejandro Romero,M,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,196298,Ramón Sosa,F,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,2522,Antonio Sanabria,F,,,False,,,,,,,,,,,,,,,,0,0
1539006,2026-06-20 03:00:00+00:00,2380,95460,Alex Arce,F,,,False,,,,,,,,,,,,,,,,0,0
