fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1539016,2026-06-16 22:00:00+00:00,FT,Group Stage - 1,Gillette Stadium,Boston,1567,Iraq,1090,Norway,1,4
