fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489377,2026-06-15 19:00:00+00:00,FT,Group Stage - 1,Lumen Field,Seattle,1,Belgium,32,Egypt,1,1
