matchday,player_id,player_name,team_id,matches,minutes,goals,assists,shots,key_passes,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,goal_involvements,goals_p90,assists_p90,ga_p90,key_passes_p90,def_actions_p90,duel_win_pct,dribble_success_pct,above_min_threshold
3,542,Ryan Gravenberch,1118,1,90.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.5,0.0,True
3,538,Frenkie de Jong,1118,1,72.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,5.0,50.0,,False
3,502,Joshua Kimmich,25,1,60.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,62.5,,False
3,497,Manuel Neuer,25,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True
3,440,Yuto Nagatomo,12,1,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,,False
3,415,Weston McKennie,2384,1,86.0,0.0,0.0,2.0,1.0,2.0,1.0,9.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.047,3.14,44.4,50.0,False
3,299,Fabinho,6,1,28.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.429,66.7,,False
3,415431,Samir El Mourabet,31,1,12.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.5,66.7,100.0,False
3,280,Alisson,6,1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True
3,276,Neymar,6,1,17.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.588,0.0,25.0,0.0,False
3,257,Marquinhos,6,1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
3,510799,Mbekezeli Mbokazi,1531,1,90.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,100.0,,True
3,482605,Gilberto Mora,16,1,72.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,33.3,0.0,False
3,474591,Christ Inao Oulaï,1501,1,45.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,57.1,0.0,False
3,441269,Paul Okon-Engstler,20,1,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,,False
3,433272,Findlay Curtis,1108,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
3,426480,Lucas Herrington,20,1,90.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,57.1,,True
3,425020,Alexandro Maidana,2380,1,45.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,,False
3,289,Andy Robertson,1108,1,45.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.7,,False
3,198654,Daniel Svensson,5,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
3,197985,Young-woo Seol,17,1,90.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,66.7,,True
3,195992,Juan Cáceres,2380,1,90.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,55.6,,True
3,195107,Damián Bobadilla,2380,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
3,194645,Shurandy Sambo,5530,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,,,False
3,194430,Thalente Mbatha,1531,1,90.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,,True
3,194242,Dominique Simon,2386,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False
3,190747,Martin Expérience,2386,1,95.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.737,25.0,,True
3,47988,Carl Starfelt,5,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
3,313383,Obed Vargas,16,1,27.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333,50.0,,False
3,174915,Josué Casimir,2386,1,95.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,50.0,True
3,163220,Jeremy Antonisse,5530,1,29.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.103,3.103,66.7,100.0,False
3,163189,Malick Thiaw,25,1,30.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,66.7,0.0,False
3,162964,Robin Hranáč,770,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,,True
3,162733,Ruben Providence,2386,1,67.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,6.716,60.0,60.0,False
3,162707,Elye Wahi,1501,1,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
3,162451,Anass Salah-Eddine,31,1,83.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084,2.169,42.9,,False
3,162194,Lukáš Červ,770,1,87.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.103,57.1,0.0,False
3,162037,Malik Tillman,2384,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
3,161921,Giovanni Reyna,2384,1,76.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,50.0,False
3,179893,Oswin Appollis,1531,1,62.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.452,40.0,50.0,False
3,310196,Ismael Gharbi,28,1,75.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,66.7,0.0,False
3,309763,Livano Comenencia,5530,1,61.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.328,60.0,,False
3,305832,Matías Galarza,2380,1,89.0,0.0,0.0,0.0,1.0,7.0,1.0,16.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,1.011,8.09,62.5,100.0,False
3,304951,Gi-Hyuk Lee,17,1,90.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0,100.0,True
3,296645,Tete Yengi,20,1,12.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
3,290212,Denis Višinský,770,1,56.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,False
3,283174,Mohamed Naceur Almanai,1569,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
3,280358,Jens Castrop,17,1,45.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,42.9,50.0,False
3,278370,Diego Gómez,2380,1,89.0,0.0,0.0,0.0,2.0,4.0,4.0,17.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.022,8.09,29.4,0.0,False
3,277003,Neil El Aynaoui,31,1,83.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.253,62.5,,False
3,199310,Anis Ben Slimane,28,1,68.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.324,1.324,33.3,0.0,False
3,270774,Raúl Rangel,16,1,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
3,268710,Jayden Adams,1531,1,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,False
3,265820,Yasin Ayari,5,1,90.0,0.0,0.0,0.0,3.0,1.0,1.0,11.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,63.6,50.0,True
3,264094,Benjamin Tahirović,1113,1,45.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,,False
3,237220,Lee Tae-seok,17,1,45.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,71.4,100.0,False
3,237218,Han-Beom Lee,17,1,90.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,,True
3,226765,Elliot Stroud,5,1,75.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,25.0,,False
3,201354,Evidence Makgopa,1531,1,90.0,0.0,0.0,2.0,0.0,3.0,1.0,23.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.8,0.0,True
3,200981,Jassem Gaber Abdulsallam,1569,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
3,199578,Zion Suzuki,12,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,,True
3,275651,Ange-Yoan Bonny,1501,1,67.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.687,40.0,,False
3,2499,Junior Alonso,2380,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,False
3,2285,Antonio Rüdiger,25,1,90.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,,True
3,2252,Tomáš Holeš,770,1,64.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,85.7,,False
3,2098,Guillermo Ochoa,16,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
3,2001,Cyle Larin,5529,1,58.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,False
3,1942,Junya Ito,12,1,23.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.913,66.7,0.0,False
3,1741,Nikola Katić,1113,1,63.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,,False
3,1719,Mert Müldür,777,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
3,1646,Lucas Paquetá,6,1,66.0,0.0,0.0,1.0,4.0,1.0,1.0,7.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,5.455,2.727,71.4,50.0,False
3,1642,Franck Kessié,1501,1,77.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.169,1.169,33.3,,False
3,42060,Sultan Al-Brake,1569,1,90.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,True
3,1464,Granit Xhaka,15,1,97.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928,50.0,0.0,True
3,1442,Sead Kolašinac,1113,1,90.0,0.0,0.0,0.0,2.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,57.1,,True
3,1411,Hannes Delcroix,2386,1,95.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947,75.0,,True
3,1324,Ivan Šunjić,1113,1,45.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,40.0,0.0,False
3,1243,Tomáš Souček,770,1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
3,1231,Vladimír Coufal,770,1,90.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.4,,True
3,1138,Tim Weah,2384,1,58.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
3,1125,Ryan Christie,1108,1,11.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
3,1117,Kieran Tierney,1108,1,48.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,0.0,33.3,,False
3,1115,Tony Ralston,1108,1,11.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
3,1631,Ricardo Rodríguez,15,1,97.0,0.0,0.0,0.0,2.0,3.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.856,2.784,66.7,,True
3,2892,Kim Seung-gyu,17,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,True
3,2881,Jesús Gallardo,16,1,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,,False
3,2873,César Montes,16,1,90.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.9,,True
3,2869,Edson Álvarez,16,1,90.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.4,,True
3,2864,Alexander Isak,5,1,90.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.7,,True
3,2860,Ken Sema,5,1,15.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,66.7,0.0,False
3,2807,Remo Freuler,15,1,97.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.711,46.2,,True
3,2803,Nico Elvedi,15,1,97.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928,100.0,,True
3,2749,Jackson Irvine,20,1,84.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071,42.9,0.0,False
3,2722,Ayoub El Kaabi,31,1,70.0,0.0,0.0,3.0,0.0,3.0,0.0,11.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.857,45.5,50.0,False
3,2502,Gustavo Gómez,2380,1,90.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.7,,True
3,2601,Daichi Kamada,12,1,90.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,44.4,100.0,True
3,2583,Ángelo Preciado,2382,1,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.462,,,False
3,2544,Akram Afif,1569,1,90.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,33.3,0.0,True
3,2543,Almoez Ali,1569,1,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
3,2542,Ahmed Alaaeldin,1569,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,,False
3,2539,Ahmed Fathi,1569,1,79.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.557,37.5,,False
3,2537,Karim Boudiaf,1569,1,72.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,50.0,,False
3,2533,Abdelaziz Hatem,1569,1,45.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,20.0,,False
3,2532,Boualem Khoukhi,1569,1,90.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,,True
3,2530,Pedro Miguel,1569,1,90.0,0.0,0.0,3.0,1.0,4.0,1.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,54.5,,True
3,2701,Yassine Bounou,31,1,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True
3,366516,Issa Laye,1569,1,90.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.7,0.0,True
3,362145,Ali Ahmed,5529,1,58.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,False
3,355994,Alexander Freeman,2384,1,13.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.923,6.923,50.0,0.0,False
3,354753,Ousmane Diomande,1501,1,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,True
3,354027,Joel Ordóñez,2382,1,90.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,71.4,100.0,True
3,353883,Patrick Beach,20,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,True
3,353808,Deveron Fonville,5530,1,77.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.506,85.7,100.0,False
3,351587,Tani Oluwaseyi,5529,1,39.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.308,50.0,,False
3,5,Manuel Akanji,15,1,97.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.856,75.0,100.0,True
3,618,Danilo,6,1,93.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,2.903,40.0,,True
3,1111,Jack Hendry,1108,1,93.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.0,66.7,,True
3,249,Donyell Malen,1118,1,72.0,0.0,0.0,2.0,3.0,0.0,0.0,9.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,3.75,0.0,44.4,40.0,False
3,247,Cody Gakpo,1118,1,84.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.071,0.0,0.0,0.0,False
3,241,Michal Sadílek,770,1,90.0,0.0,0.0,1.0,0.0,4.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,75.0,,True
3,228,Armando Obispo,5530,1,90.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,,True
3,226,Denzel Dumfries,1118,1,90.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.9,0.0,True
3,225,Aziz Behich,20,1,90.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.6,0.0,True
3,221,Eloy Room,5530,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True
3,186,Son Heung-min,17,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False
3,74,Sofyan Amrabat,31,1,95.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.789,50.0,0.0,True
3,17,Christian Pulišić,2384,1,32.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.812,0.0,37.5,0.0,False
3,349344,Luca Jaquez,15,1,74.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.649,57.1,100.0,False
3,978,Kai Havertz,25,1,60.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,85.7,,False
3,972,Jonathan Tah,25,1,90.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.3,0.0,True
3,957,Djibril Sow,15,1,74.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.432,50.0,,False
3,952,Christian Fassnacht,15,1,12.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,33.3,,False
3,951,Michel Aebischer,15,1,23.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.913,25.0,,False
3,927,Kang-in Lee,17,1,90.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,54.5,75.0,True
3,906,Tahith Chong,5530,1,90.0,0.0,0.0,3.0,0.0,2.0,1.0,14.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,42.9,66.7,True
3,903,Scott McTominay,1108,1,93.0,0.0,0.0,3.0,0.0,1.0,0.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.968,33.3,100.0,True
3,889,Victor Lindelöf,5,1,87.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,False
3,860,Alex Sandro,6,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
3,377122,Endrick,6,1,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.364,100.0,,False
3,794,Patrik Schick,770,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,False
3,792,Justin Kluivert,1118,1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False
3,790,Edin Džeko,1113,1,64.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False
3,747,Casemiro,6,1,65.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385,8.308,83.3,,False
3,744,Brahim Díaz,31,1,70.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.286,1.286,57.1,66.7,False
3,706,Joshua Brenet,5530,1,89.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.056,85.7,50.0,False
3,667,Memphis Depay,1118,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
3,637,Felix Nmecha,25,1,64.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406,50.0,,False
