fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489405,2026-06-24 22:00:00+00:00,FT,Group Stage - 3,Mercedes-Benz Stadium,Atlanta,31,Morocco,2386,Haiti,4,2
